EjU3,c-mNrTSJJ2s,[518],"[{'text': 'there was a time I used to be a little', 'start': 5.569, 'duration': 11.441}, {'text': 'naughty guy on Christmas horn I was the', 'start': 10.349, 'duration': 11.041}, {'text': 'kid who always got the cold whoa those', 'start': 17.01, 'duration': 8.4}, {'text': 'days are gone now the nice list is all', 'start': 21.39, 'duration': 10.979}, {'text': 'come on I hang the socks from the places', 'start': 25.41, 'duration': 9.86}, {'text': 'where I keep', 'start': 32.369, 'duration': 2.901}, {'text': 'up in the sky Saul red sleigh and then', 'start': 37.809, 'duration': 8.77}, {'text': 'about the rooftop shake out came a', 'start': 42.86, 'duration': 7.49}, {'text': 'figure from the fireplace', 'start': 46.579, 'duration': 3.771}, {'text': 'sannisen Merry Christmas Merry Christmas', 'start': 51.3, 'duration': 9.14}, {'text': ""Child see Santa's got a gift for you"", 'start': 55.26, 'duration': 10.009}, {'text': 'merry christmas merry christmas child', 'start': 60.44, 'duration': 4.829}, {'text': 'merry christmas merry christmas time', 'start': 82.74, 'duration': 7.47}, {'text': ""see Santa's gonna get for you"", 'start': 86.66, 'duration': 5.69}, {'text': 'Mary this', 'start': 90.21, 'duration': 3.93}, {'text': ""it's this time"", 'start': 92.35, 'duration': 4.75}, {'text': 'oh yeah', 'start': 94.14, 'duration': 2.96}, {'text': 'this kids are funny dude I remember', 'start': 100.82, 'duration': 4.69}, {'text': 'acting like that when I was a kid thank', 'start': 103.59, 'duration': 3.72}, {'text': ""you guys for watching the video I'm glad"", 'start': 105.51, 'duration': 2.91}, {'text': 'I was able to put it together for you', 'start': 107.31, 'duration': 3.0}, {'text': 'sorry if I sound a little weird my', 'start': 108.42, 'duration': 3.3}, {'text': 'allergies are getting the best of me I', 'start': 110.31, 'duration': 2.79}, {'text': 'was actually a little worried that I', 'start': 111.72, 'duration': 2.61}, {'text': ""wasn't going to be able to get a video"", 'start': 113.1, 'duration': 3.03}, {'text': 'out for you tonight in keeping with', 'start': 114.33, 'duration': 3.93}, {'text': 'Christmas but it is almost Christmas so', 'start': 116.13, 'duration': 3.9}, {'text': ""merry Christmas to you guys you don't"", 'start': 118.26, 'duration': 3.51}, {'text': 'celebrate Christmas whatever happy', 'start': 120.03, 'duration': 3.449}, {'text': 'whatever it is you celebrate your scat', 'start': 121.77, 'duration': 3.84}, {'text': ""99 problems but a gift a one I'm feel"", 'start': 123.479, 'duration': 3.931}, {'text': ""free to subscribe if you haven't follow"", 'start': 125.61, 'duration': 4.17}, {'text': 'me on Twitter all the same stuff always', 'start': 127.41, 'duration': 4.71}, {'text': ""say got some ideas that I'm putting"", 'start': 129.78, 'duration': 3.66}, {'text': 'together for you I know I always say', 'start': 132.12, 'duration': 5.4}, {'text': 'that too but new year new parodies fun', 'start': 133.44, 'duration': 5.76}, {'text': 'times hit me up you have any other', 'start': 137.52, 'duration': 3.36}, {'text': ""questions or suggestions I'm always"", 'start': 139.2, 'duration': 3.539}, {'text': 'looking to do parodies of what you guys', 'start': 140.88, 'duration': 6.41}, {'text': 'want to listen to thanks', 'start': 142.739, 'duration': 4.551}]"
HEU3,cB6VW65RVJM,[88],"[{'text': 'this guide is provided by Quaker stucco', 'start': 0.199, 'duration': 5.501}, {'text': 'products a division of IPA systems this', 'start': 2.939, 'duration': 3.84}, {'text': 'video is to provide you with', 'start': 5.7, 'duration': 3.09}, {'text': 'installation information for hard code', 'start': 6.779, 'duration': 3.291}, {'text': 'stuck over a wood frame construction', 'start': 8.79, 'duration': 3.3}, {'text': 'this is for builders and stucco', 'start': 10.07, 'duration': 3.489}, {'text': 'contractors so one of those some of the', 'start': 12.09, 'duration': 3.24}, {'text': 'basics required by States to follow the', 'start': 13.559, 'duration': 4.171}, {'text': 'International residential code 2006 and', 'start': 15.33, 'duration': 7.529}, {'text': '2009 ASTM C 9:26 and ASTM s 1063 are', 'start': 17.73, 'duration': 7.32}, {'text': 'included in these codes as well as', 'start': 22.859, 'duration': 3.51}, {'text': 'homeowners want to be sure that their', 'start': 25.05, 'duration': 2.94}, {'text': 'stucco home is built correctly so that', 'start': 26.369, 'duration': 3.48}, {'text': 'their stucco facade will reach its full', 'start': 27.99, 'duration': 3.9}, {'text': 'lifecycle and if they will have no', 'start': 29.849, 'duration': 4.62}, {'text': 'problems at resale Quaker stucco is a', 'start': 31.89, 'duration': 4.32}, {'text': 'traditional stucco finish code is the', 'start': 34.469, 'duration': 3.601}, {'text': 'last material applied on the project our', 'start': 36.21, 'duration': 4.23}, {'text': 'video will Center on wall installation', 'start': 38.07, 'duration': 4.5}, {'text': 'prior to three coat exterior stucco', 'start': 40.44, 'duration': 4.65}, {'text': 'application stucco will also be referred', 'start': 42.57, 'duration': 5.91}, {'text': 'to as plaster first before anything we', 'start': 45.09, 'duration': 5.87}, {'text': 'have sheathing here we have plywood and', 'start': 48.48, 'duration': 6.149}, {'text': 'also OSB oriented strand board and', 'start': 50.96, 'duration': 5.56}, {'text': 'engineered wood used on a large share of', 'start': 54.629, 'duration': 7.471}, {'text': 'residential construction today one', 'start': 56.52, 'duration': 7.32}, {'text': 'important area we should look at is', 'start': 62.1, 'duration': 3.589}, {'text': 'where one wall intersects with another', 'start': 63.84, 'duration': 4.44}, {'text': ""what it's called a kick-out is needed"", 'start': 65.689, 'duration': 4.961}, {'text': 'this small piece of flashing used to', 'start': 68.28, 'duration': 4.71}, {'text': 'redirect water is critical for avoiding', 'start': 70.65, 'duration': 4.74}, {'text': 'problems but often overlooked questions', 'start': 72.99, 'duration': 4.949}, {'text': 'arise over who installs it possibly the', 'start': 75.39, 'duration': 4.769}, {'text': 'roofer possibly the stucco contractor', 'start': 77.939, 'duration': 4.051}, {'text': 'but it will affect their ability to', 'start': 80.159, 'duration': 4.081}, {'text': 'stucco wall below it here we see a', 'start': 81.99, 'duration': 3.72}, {'text': 'kick-out being put into place during', 'start': 84.24, 'duration': 3.809}, {'text': 'construction although this is a stick-on', 'start': 85.71, 'duration': 5.25}, {'text': 'stone wall the kick-out is providing the', 'start': 88.049, 'duration': 5.551}, {'text': 'same function here redirecting the water', 'start': 90.96, 'duration': 5.07}, {'text': 'and here are the results of not having a', 'start': 93.6, 'duration': 4.409}, {'text': 'kick-out in place to redirect water at', 'start': 96.03, 'duration': 5.46}, {'text': 'all note where the walls intersect next', 'start': 98.009, 'duration': 5.4}, {'text': 'we have to install the windows it is', 'start': 101.49, 'duration': 3.36}, {'text': 'critical that the window is flashed', 'start': 103.409, 'duration': 3.271}, {'text': 'properly to ensure that window flashing', 'start': 104.85, 'duration': 3.57}, {'text': 'integrates with the water resistant', 'start': 106.68, 'duration': 4.079}, {'text': 'building paper correctly to shed water', 'start': 108.42, 'duration': 4.409}, {'text': 'follow your window manufacturers', 'start': 110.759, 'duration': 3.661}, {'text': 'installation instructions to ensure that', 'start': 112.829, 'duration': 4.11}, {'text': 'is flashed properly now we have to', 'start': 114.42, 'duration': 4.589}, {'text': 'install the building paper the water', 'start': 116.939, 'duration': 4.5}, {'text': 'resistant barrier one of the most', 'start': 119.009, 'duration': 5.011}, {'text': 'misunderstood products under stucco our', 'start': 121.439, 'duration': 4.5}, {'text': 'building paper here is an equivalent to', 'start': 124.02, 'duration': 5.219}, {'text': 'a grade D paper under exterior stucco', 'start': 125.939, 'duration': 5.831}, {'text': 'over sheeting we need to have two layer', 'start': 129.239, 'duration': 5.051}, {'text': 'of a grade D equivalent building paper', 'start': 131.77, 'duration': 5.13}, {'text': 'grade D means the building paper you are', 'start': 134.29, 'duration': 4.8}, {'text': 'using has been tested and rated for', 'start': 136.9, 'duration': 5.19}, {'text': 'vapor permeability water resistance and', 'start': 139.09, 'duration': 6.36}, {'text': 'tensile strength jumbo text is a grade D', 'start': 142.09, 'duration': 6.21}, {'text': 'asphalt saturated craft paper roofing', 'start': 145.45, 'duration': 5.37}, {'text': 'felt sarn OTT rated as a grade D paper', 'start': 148.3, 'duration': 5.58}, {'text': 'why two layers of grade D paper because', 'start': 150.82, 'duration': 4.59}, {'text': 'the first coat of mortar is going to go', 'start': 153.88, 'duration': 3.21}, {'text': 'through the lath and attach the first', 'start': 155.41, 'duration': 4.11}, {'text': 'layer of paper causing it to deteriorate', 'start': 157.09, 'duration': 5.04}, {'text': 'over time therefore is actually it is a', 'start': 159.52, 'duration': 4.98}, {'text': 'sacrificial layer protecting the second', 'start': 162.13, 'duration': 5.76}, {'text': 'layer another option that is not code', 'start': 164.5, 'duration': 5.31}, {'text': 'but is referenced in the exterior', 'start': 167.89, 'duration': 4.17}, {'text': 'plaster section of the code is to', 'start': 169.81, 'duration': 4.62}, {'text': 'install a design drainage space we only', 'start': 172.06, 'duration': 5.52}, {'text': 'need one layer of a 60-minute grade D', 'start': 174.43, 'duration': 5.46}, {'text': 'paper provided we are separating the', 'start': 177.58, 'duration': 4.11}, {'text': 'paper from the stucco with a design', 'start': 179.89, 'duration': 4.23}, {'text': 'drain of space here we are applying', 'start': 181.69, 'duration': 4.32}, {'text': 'Keene rain screen over the building', 'start': 184.12, 'duration': 4.05}, {'text': 'paper with a filter fabric facing out', 'start': 186.01, 'duration': 4.53}, {'text': 'the rain screen gives us that 1/4 inch', 'start': 188.17, 'duration': 4.38}, {'text': 'cavity under our entire stucco facade', 'start': 190.54, 'duration': 4.32}, {'text': 'helping to facilitate water to drain to', 'start': 192.55, 'duration': 3.81}, {'text': 'the base of the wall and to help', 'start': 194.86, 'duration': 4.14}, {'text': 'ventilate the wall rain screen is code', 'start': 196.36, 'duration': 5.76}, {'text': 'in some states and much of Canada we', 'start': 199.0, 'duration': 5.31}, {'text': 'also want flashing installed at the top', 'start': 202.12, 'duration': 4.47}, {'text': 'of our windows and doors to allow water', 'start': 204.31, 'duration': 5.76}, {'text': 'to shed from the wall now another', 'start': 206.59, 'duration': 5.64}, {'text': 'critical part of a stucco wall also', 'start': 210.07, 'duration': 3.93}, {'text': 'overlooked our joints installed where', 'start': 212.23, 'duration': 3.42}, {'text': 'all dissimilar materials come into', 'start': 214.0, 'duration': 3.69}, {'text': 'contact with each other here we have', 'start': 215.65, 'duration': 4.02}, {'text': 'easy bead which is a type of casing bead', 'start': 217.69, 'duration': 3.78}, {'text': 'which has an expansion material built in', 'start': 219.67, 'duration': 3.96}, {'text': 'and ready to caulk casing beads are', 'start': 221.47, 'duration': 4.59}, {'text': 'required stucco moves at different rates', 'start': 223.63, 'duration': 4.5}, {'text': 'during freeze-thaw than vinyl wood metal', 'start': 226.06, 'duration': 4.95}, {'text': 'etc so we need to have a joint install', 'start': 228.13, 'duration': 5.13}, {'text': 'to accommodate that movement here we see', 'start': 231.01, 'duration': 7.92}, {'text': 'it installed at the soffit area now we', 'start': 233.26, 'duration': 7.62}, {'text': 'can easily caulk that joint with a', 'start': 238.93, 'duration': 4.5}, {'text': 'high-performance sealant here our joint', 'start': 240.88, 'duration': 5.04}, {'text': 'is installed ready to be caulked now we', 'start': 243.43, 'duration': 4.26}, {'text': 'have a joint that ties in very nicely', 'start': 245.92, 'duration': 4.56}, {'text': 'with our stucco wall control joints', 'start': 247.69, 'duration': 4.68}, {'text': 'expansion joints are also to be', 'start': 250.48, 'duration': 3.9}, {'text': 'installed to allow for our stucco wall', 'start': 252.37, 'duration': 5.19}, {'text': 'to have a design joint joints shall be', 'start': 254.38, 'duration': 5.01}, {'text': 'installed in walls to delineate areas', 'start': 257.56, 'duration': 4.47}, {'text': 'not more than 144 square feet and to', 'start': 259.39, 'duration': 4.82}, {'text': 'delineate areas not more than 100', 'start': 262.03, 'duration': 3.979}, {'text': 'square-feet for all horizontal', 'start': 264.21, 'duration': 3.9}, {'text': 'applications that is ceilings and curves', 'start': 266.009, 'duration': 4.41}, {'text': 'and angles the distance between control', 'start': 268.11, 'duration': 4.02}, {'text': 'joints shall not exceed 18 feet in', 'start': 270.419, 'duration': 3.901}, {'text': 'either direction or length to width', 'start': 272.13, 'duration': 4.89}, {'text': 'ratio of two and a half to one these are', 'start': 274.32, 'duration': 4.469}, {'text': 'installed joints in place on a wall', 'start': 277.02, 'duration': 6.03}, {'text': 'system this is a weep screed the reason', 'start': 278.789, 'duration': 5.701}, {'text': 'to have a web screen in place is to', 'start': 283.05, 'duration': 3.3}, {'text': 'allow water that penetrates into the', 'start': 284.49, 'duration': 3.6}, {'text': 'wall system to be able to drain you down', 'start': 286.35, 'duration': 3.9}, {'text': 'to the base of the wall and escape you', 'start': 288.09, 'duration': 3.84}, {'text': 'can see that our wood resistant barrier', 'start': 290.25, 'duration': 3.419}, {'text': 'comes over top of the leg of the weep', 'start': 291.93, 'duration': 4.56}, {'text': 'screed not under it rain screen laughs', 'start': 293.669, 'duration': 4.801}, {'text': 'etcetera will come over top of that leg', 'start': 296.49, 'duration': 4.32}, {'text': 'as well the weep is installed at or', 'start': 298.47, 'duration': 4.11}, {'text': 'below the sill plate line or an exterior', 'start': 300.81, 'duration': 3.81}, {'text': 'stud walls four inches above grade or', 'start': 302.58, 'duration': 4.649}, {'text': ""two inches above paved surfaces here's"", 'start': 304.62, 'duration': 4.2}, {'text': 'our weep screed in place at the', 'start': 307.229, 'duration': 3.511}, {'text': 'foundation note that the stucco is then', 'start': 308.82, 'duration': 3.81}, {'text': 'applied below the weep screed on the', 'start': 310.74, 'duration': 4.35}, {'text': 'foundation if this screed is not in', 'start': 312.63, 'duration': 4.14}, {'text': 'place when your new home with wood frame', 'start': 315.09, 'duration': 4.109}, {'text': 'construction you have a problem not only', 'start': 316.77, 'duration': 4.59}, {'text': 'is your wall not capable of draining', 'start': 319.199, 'duration': 3.991}, {'text': 'wood or out of the building envelope but', 'start': 321.36, 'duration': 4.589}, {'text': 'it is also out of code once our paper', 'start': 323.19, 'duration': 4.77}, {'text': 'flashing expansion joints control joints', 'start': 325.949, 'duration': 3.871}, {'text': 'and beads are in place we are ready to', 'start': 327.96, 'duration': 4.62}, {'text': 'install or laugh for exterior plaster it', 'start': 329.82, 'duration': 6.69}, {'text': 'should be 2.5 galvanized salford not', 'start': 332.58, 'duration': 7.5}, {'text': 'flat self furred for walls has dimples', 'start': 336.51, 'duration': 5.49}, {'text': 'that pulls the plaster away from the', 'start': 340.08, 'duration': 3.63}, {'text': 'wall and allows the water to penetrate', 'start': 342.0, 'duration': 4.889}, {'text': 'the lath properly and here we see lath', 'start': 343.71, 'duration': 5.459}, {'text': 'being attached to our wall system up', 'start': 346.889, 'duration': 4.71}, {'text': 'over the flanges of our corner beads and', 'start': 349.169, 'duration': 4.231}, {'text': 'it should be wired to our expansion', 'start': 351.599, 'duration': 4.921}, {'text': 'joints in the middle of the wall if we', 'start': 353.4, 'duration': 4.53}, {'text': 'have rain screen in place laugh is', 'start': 356.52, 'duration': 3.239}, {'text': 'applied over top of our rain screen just', 'start': 357.93, 'duration': 4.62}, {'text': 'as it would be over paper now we are', 'start': 359.759, 'duration': 4.141}, {'text': 'ready to install our three code', 'start': 362.55, 'duration': 3.839}, {'text': 'application here we see a detail of our', 'start': 363.9, 'duration': 4.35}, {'text': ""wall system in place we've screwed at"", 'start': 366.389, 'duration': 3.421}, {'text': 'the base of the wall water resistant', 'start': 368.25, 'duration': 3.21}, {'text': 'building paper keen rated screen and', 'start': 369.81, 'duration': 3.78}, {'text': 'easy bead casing beads at window James', 'start': 371.46, 'duration': 4.56}, {'text': 'we have a 3/8 scratch code of mortar 3', 'start': 373.59, 'duration': 5.97}, {'text': 'Brown code of mortar and our 1/8 finish', 'start': 376.02, 'duration': 6.66}, {'text': 'code of Quaker stucco by code it is', 'start': 379.56, 'duration': 6.99}, {'text': 'required to apply what we see here a 3/8', 'start': 382.68, 'duration': 8.09}, {'text': 'inch scratch code a 3/8 inch Brown code', 'start': 386.55, 'duration': 7.979}, {'text': 'followed by a 1/8 inch finished coat', 'start': 390.77, 'duration': 7.13}, {'text': 'over exterior wood frame construction', 'start': 394.529, 'duration': 6.851}, {'text': 'this must be a full not 7/8 they call it', 'start': 397.9, 'duration': 5.88}, {'text': 'a knob nominal thickness if the', 'start': 401.38, 'duration': 4.14}, {'text': 'Installer of this type of a wall system', 'start': 403.78, 'duration': 3.389}, {'text': 'over sheathing is only putting one', 'start': 405.52, 'duration': 3.66}, {'text': 'scratch coat of mortar and an', 'start': 407.169, 'duration': 3.931}, {'text': 'application of finish coat it is not', 'start': 409.18, 'duration': 4.17}, {'text': 'considered proper installation unless', 'start': 411.1, 'duration': 3.78}, {'text': 'you have a prepackaged base coat', 'start': 413.35, 'duration': 3.599}, {'text': 'material that has an es report provided', 'start': 414.88, 'duration': 3.89}, {'text': 'by it the International Code Council', 'start': 416.949, 'duration': 4.081}, {'text': 'this is a basic guide for wall', 'start': 418.77, 'duration': 4.0}, {'text': 'installation please refer to your state', 'start': 421.03, 'duration': 3.27}, {'text': 'and local building codes for further', 'start': 422.77, 'duration': 3.209}, {'text': 'information that is required to build', 'start': 424.3, 'duration': 4.08}, {'text': 'this wall correctly it is the designers', 'start': 425.979, 'duration': 3.931}, {'text': 'responsibility to ensure that the wall', 'start': 428.38, 'duration': 3.509}, {'text': 'system is built properly into local code', 'start': 429.91, 'duration': 4.08}, {'text': 'to jurisdiction Quaker takes no', 'start': 431.889, 'duration': 3.961}, {'text': 'responsibility for this for more', 'start': 433.99, 'duration': 3.48}, {'text': 'information or questions please contact', 'start': 435.85, 'duration': 4.59}, {'text': 'us at Quaker stucco one eight hundred', 'start': 437.47, 'duration': 8.81}, {'text': 'five two three three eight three four', 'start': 440.44, 'duration': 5.84}]"
EDU3,cDwur5-T_YE,"[21, 23, 24, 115]",
B4U3,CUgjqf1gJqs,"[6, 8]",
3ZU3,CVtP6Z2WpKo,"[5, 744, 1963]",
7JU3,qCtZ8OmFi0Q,"[160, 231, 273, 491]","[{'text': ""right here's the never summer summit"", 'start': 28.16, 'duration': 5.649}, {'text': 'this is kind of a classic pal free ride', 'start': 30.81, 'duration': 5.73}, {'text': 'board they have you got a whole bunch of', 'start': 33.809, 'duration': 4.561}, {'text': 'stuff going on here come on the big', 'start': 36.54, 'duration': 4.26}, {'text': ""stories this thing is real curvy it's"", 'start': 38.37, 'duration': 3.84}, {'text': 'got some camber back here you can kind', 'start': 40.8, 'duration': 3.48}, {'text': 'of rely on a whole bunch of rocker in', 'start': 42.21, 'duration': 3.72}, {'text': 'the middle and just kind of blastin up', 'start': 44.28, 'duration': 4.32}, {'text': 'there to kind of just take on any stuff', 'start': 45.93, 'duration': 4.68}, {'text': ""you charging that down hill it's really"", 'start': 48.6, 'duration': 3.689}, {'text': 'easy to flex in between your feet so', 'start': 50.61, 'duration': 3.48}, {'text': ""like lift up get that nose up that's"", 'start': 52.289, 'duration': 3.631}, {'text': 'also bolstered by some carbon fiber', 'start': 54.09, 'duration': 3.03}, {'text': 'stingers you can actually see them', 'start': 55.92, 'duration': 3.119}, {'text': 'through the base here so even on this', 'start': 57.12, 'duration': 3.689}, {'text': 'area the middle section is really flexi', 'start': 59.039, 'duration': 3.36}, {'text': ""really soft there's a lot of carbon"", 'start': 60.809, 'duration': 3.271}, {'text': ""fiber that kind of help so doesn't get"", 'start': 62.399, 'duration': 4.08}, {'text': 'too Wiggly and crazy another big story', 'start': 64.08, 'duration': 3.42}, {'text': ""with this board there's a lot of"", 'start': 66.479, 'duration': 3.241}, {'text': 'dampening going on number some uses', 'start': 67.5, 'duration': 3.689}, {'text': 'quite a bit of different materials all', 'start': 69.72, 'duration': 3.84}, {'text': ""across the board I'm like elastomers and"", 'start': 71.189, 'duration': 4.68}, {'text': 'rubberized epoque seas and all kinds of', 'start': 73.56, 'duration': 4.41}, {'text': 'dampening on the side walls so even if', 'start': 75.869, 'duration': 4.311}, {'text': ""you're not in that sweet sweet powder"", 'start': 77.97, 'duration': 4.77}, {'text': 'getting that really soft stuff this', 'start': 80.18, 'duration': 4.6}, {'text': 'board will ride really really smooth on', 'start': 82.74, 'duration': 4.35}, {'text': 'chunder unpacked out stuff it just', 'start': 84.78, 'duration': 3.9}, {'text': ""really absorbs a lot of vibration that's"", 'start': 87.09, 'duration': 3.48}, {'text': 'happening on all kinds of boards as far', 'start': 88.68, 'duration': 4.439}, {'text': 'as the shape its directional its tapered', 'start': 90.57, 'duration': 5.1}, {'text': 'even you know these two kind of 20 tips', 'start': 93.119, 'duration': 5.191}, {'text': 'this one is quite a bit bigger a little', 'start': 95.67, 'duration': 4.739}, {'text': ""bit narrower towards the end let's just"", 'start': 98.31, 'duration': 3.449}, {'text': 'leave you a lot more float and kind of', 'start': 100.409, 'duration': 2.82}, {'text': ""you're going to be able to kind of pivot"", 'start': 101.759, 'duration': 3.241}, {'text': 'on the back foot turn this thing around', 'start': 103.229, 'duration': 4.381}, {'text': ""the never summer summit we're just"", 'start': 105.0, 'duration': 5.48}, {'text': 'chasing those powdery peaks', 'start': 107.61, 'duration': 4.93}, {'text': 'you', 'start': 110.48, 'duration': 2.06}]"
IgU3,gTSUoByAaa8,"[2, 7, 17, 19, 48, 128, 344, 1391, 2560]",
MLU3,gce0VeN2U1k,[3],
m8U3,gihIoGlX54E,[186],
TpU3,BbcfhAO7DA4,[3],
